"IDPOINT_CONNECTION","IDOBJECT","COEF","ORDER_NO"
"313","2276","1",
"313","2302","1",
"313","2428","-1",
"313","2540","-1",
"313","2898","-1",
"313","3007","1",
"313","3526","1",
"313","4880","1",
"313","5767","-1",
"313","5835","1",
"313","6810","1",
"314","28","1",
"314","935","1",
"314","1831","-1",
"314","2276","1",
"314","2302","1",
"314","2428","-1",
"314","2540","-1",
"314","2898","-1",
"314","3007","1",
"314","3526","1",
"314","4070","1",
"314","4880","1",
"314","5767","-1",
"314","5835","1",
"314","6810","1",
"315","28","1",
"315","935","1",
"315","1831","-1",
"315","2276","1",
"315","2302","1",
"315","2428","-1",
"315","2540","-1",
"315","2898","-1",
"315","3007","1",
"315","3526","1",
"315","4880","1",
"315","5767","-1",
"315","5835","1",
"315","6810","1",
"316","28","1",
"316","935","1",
"316","1831","-1",
"316","2276","1",
"316","2302","1",
"316","2427","-1",
"316","2540","-1",
"316","2897","-1",
"316","3007","1",
"316","3526","1",
"316","4880","1",
"316","5766","-1",
"316","5858","1",
"316","6810","1",
"317","28","1",
"317","935","1",
"317","1831","-1",
"317","2276","1",
"317","2302","1",
"317","2427","-1",
"317","2540","-1",
"317","2897","-1",
"317","3007","1",
"317","3526","1",
"317","4880","1",
"317","5766","-1",
"317","5835","1",
"317","6810","1",
"318","28","1",
"318","935","1",
"318","1831","-1",
"318","2276","1",
"318","2302","1",
"318","2427","-1",
"318","2540","-1",
"318","2897","-1",
"318","3007","1",
"318","3526","1",
"318","4880","1",
"318","5766","-1",
"318","5835","1",
"318","6810","1",
"319","28","1",
"319","938","1",
"319","1855","-1",
"319","2276","1",
"319","2302","1",
"319","2427","-1",
"319","2541","-1",
"319","2899","-1",
"319","3007","1",
"319","3526","1",
"319","4883","1",
"319","5766","-1",
"319","5835","1",
"319","6810","1",
"320","28","1",
"320","938","1",
"320","1855","-1",
"320","2302","1",
"320","2427","-1",
"320","2541","-1",
"320","2899","-1",
"320","3007","1",
"320","3526","1",
"320","4883","1",
"320","6810","1",
"321","28","1",
"321","938","1",
"321","1855","-1",
"321","2276","1",
"321","2302","1",
"321","2427","-1",
"321","2541","-1",
"321","2899","-1",
"321","3007","1",
"321","3528","1",
"321","4883","1",
"321","5766","-1",
"321","5835","1",
"321","6810","1",
"322","28","1",
"322","938","1",
"322","1855","-1",
"322","2276","1",
"322","2302","1",
"322","2428","-1",
"322","2541","-1",
"322","2900","-1",
"322","3007","1",
"322","3411","1",
"322","3526","1",
"322","4883","1",
"322","5767","-1",
"322","5835","1",
"322","6810","1",
"323","28","1",
"323","938","1",
"323","2428","-1",
"323","2900","-1",
"323","3528","1",
"323","4883","1",
"324","28","1",
"324","938","1",
"324","1855","-1",
"324","2276","1",
"324","2302","1",
"324","2428","-1",
"324","2541","-1",
"324","2900","-1",
"324","3007","1",
"324","3526","1",
"324","4883","1",
"324","5767","-1",
"324","5862","1",
"324","6810","1",
"325","28","1",
"325","938","1",
"325","1855","-1",
"325","2276","1",
"325","2302","1",
"325","2428","-1",
"325","2541","-1",
"325","2900","-1",
"325","3007","1",
"325","3526","1",
"325","4883","1",
"325","5767","-1",
"325","5835","1",
"325","6810","1",
"326","28","1",
"326","944","1",
"326","1862","-1",
"326","2302","1",
"326","2428","-1",
"326","2543","-1",
"326","2904","-1",
"326","3527","1",
"326","4889","1",
"327","28","1",
"327","946","1",
"327","1863","-1",
"327","2276","1",
"327","2309","1",
"327","2403","-1",
"327","2544","-1",
"327","2905","-1",
"327","3007","1",
"327","3526","1",
"327","4892","1",
"327","5732","-1",
"327","5828","1",
"327","6616","1",
"327","6805","1",
"328","28","1",
"328","946","1",
"328","1863","-1",
"328","2276","1",
"328","2309","1",
"328","2403","-1",
"328","2544","-1",
"328","2905","-1",
"328","3007","1",
"328","3526","1",
"328","4892","1",
"328","5732","-1",
"328","5828","1",
"328","6616","1",
"328","6805","1",
"329","28","1",
"329","946","1",
"329","1863","-1",
"329","2276","1",
"329","2309","1",
"329","2402","-1",
"329","2544","-1",
"329","2906","-1",
"329","3007","1",
"329","3526","1",
"329","4892","1",
"329","5731","-1",
"329","5833","1",
"329","6805","1",
"330","28","1",
"330","946","1",
"330","1863","-1",
"330","2276","1",
"330","2309","1",
"330","2402","-1",
"330","2544","-1",
"330","2906","-1",
"330","3007","1",
"330","3526","1",
"330","4892","1",
"330","5731","-1",
"330","5828","1",
"330","6616","1",
"330","6805","1",
"331","29","1",
"331","927","1",
"331","1790","-1",
"331","2276","1",
"331","2302","1",
"331","2427","-1",
"331","2536","-1",
"331","2891","-1",
"331","3008","1",
"331","4871","1",
"331","5766","-1",
"331","5845","1",
"331","10772","1",
"332","29","1",
"332","927","1",
"332","1790","-1",
"332","2276","1",
"332","2302","1",
"332","2427","-1",
"332","2536","-1",
"332","2891","-1",
"332","3008","1",
"332","4871","1",
"332","5766","-1",
"332","5835","1",
"332","10772","1",
"333","29","1",
"333","927","1",
"333","2427","-1",
"333","2891","-1",
"333","3528","1",
"333","4871","1",
"333","10772","1",
"334","29","1",
"334","927","1",
"334","2428","-1",
"334","2892","-1",
"334","3528","1",
"334","4871","1",
"334","10772","1",
"335","29","1",
"335","930","1",
"335","2314","1",
"335","2427","-1",
"335","2538","-1",
"335","2893","-1",
"335","3008","1",
"335","3411","1",
"335","3528","1",
"335","4874","1",
"335","10773","1",
"336","29","1",
"336","930","1",
"336","1808","-1",
"336","2276","1",
"336","2314","1",
"336","2427","-1",
"336","2538","-1",
"336","2893","-1",
"336","3008","1",
"336","3411","1",
"336","3528","1",
"336","4874","1",
