"IDCHANNEL","IDTYPE_CHANNEL","IDDEVICE","MANUAL","CHANNEL_NAME","ACTIVE","IDOBJECT","COEF_OBJ","IDCHANNEL_PARENT","SHORT_NAME"
"11473","5","2122","false",,"true",,"1",,
"11474","109","2122","false",,"true",,,,
"11475","1","2123","false",,"true",,,,
"11476","2","2123","false",,"true",,,,
"11477","3","2123","false",,"true",,,,
"11478","4","2123","false",,"true",,,,
"11479","109","2123","false",,"true",,,,
"11480","1","2125","false","Активная прямая","true",,,,
"11481","2","2125","false","Активная обратная","true",,,,
"11482","3","2125","false","Реактивная прямая","true",,,,
"11483","4","2125","false","Реактивная обратная","true",,,,
"11484","5","2125","false",,"true",,"1",,
"11485","109","2125","false",,"true",,,,
"11486","1","2126","false","Активная прямая","true",,,,
"11487","2","2126","false","Активная обратная","true",,,,
"11488","3","2126","false","Реактивная прямая","true",,,,
"11489","4","2126","false","Реактивная обратная","true",,,,
"11490","5","2126","false",,"true",,"1",,
"11491","109","2126","false",,"true",,,,
"11492","1","2127","false","Активная прямая","true",,,,
"11493","2","2127","false","Активная обратная","true",,,,
"11494","3","2127","false","Реактивная прямая","true",,,,
"11495","4","2127","false","Реактивная обратная","true",,,,
"11496","5","2127","false",,"true",,"1",,
"11497","109","2127","false",,"true",,,,
"11498","1","2128","false","Активная прямая","true",,,,
"11499","2","2128","false","Активная обратная","true",,,,
"11500","3","2128","false","Реактивная прямая","true",,,,
"11501","4","2128","false","Реактивная обратная","true",,,,
"11502","5","2128","false",,"true",,"1",,
"11503","109","2128","false",,"true",,,,
"11504","1","2130","false","Активная прямая","true",,,,
"11505","2","2130","false","Активная обратная","true",,,,
"11506","3","2130","false","Реактивная прямая","true",,,,
"11507","4","2130","false","Реактивная обратная","true",,,,
"11508","5","2130","false",,"true",,"1",,
"11509","109","2130","false",,"true",,,,
"11510","208","2130","true",,"true",,,,
"11511","1","2131","false","Активная прямая","true",,,,
"11512","2","2131","false","Активная обратная","true",,,,
"11513","3","2131","false","Реактивная прямая","true",,,,
"11514","4","2131","false","Реактивная обратная","true",,,,
"11515","5","2131","false",,"true",,"1",,
"11516","109","2131","false",,"true",,,,
"11517","1","2132","false","Активная прямая","true",,,,
"11518","2","2132","false","Активная обратная","true",,,,
"11519","3","2132","false","Реактивная прямая","true",,,,
"11520","4","2132","false","Реактивная обратная","true",,,,
"11521","5","2132","false",,"true",,"1",,
"11522","109","2132","false",,"true",,,,
"11523","1","2133","false","Активная прямая","true",,,,
"11524","2","2133","false","Активная обратная","true",,,,
"11525","3","2133","false","Реактивная прямая","true",,,,
"11526","4","2133","false","Реактивная обратная","true",,,,
"11527","5","2133","false",,"true",,"1",,
"11528","109","2133","false",,"true",,,,
"11529","1","2134","false","Активная прямая","true",,,,
"11530","2","2134","false","Активная обратная","true",,,,
"11531","3","2134","false","Реактивная прямая","true",,,,
"11532","4","2134","false","Реактивная обратная","true",,,,
"11533","109","2134","false",,"true",,,,
"11534","1","2135","false","Активная прямая","true",,,,
"11535","2","2135","false","Активная обратная","true",,,,
"11536","3","2135","false","Реактивная прямая","true",,,,
"11537","4","2135","false","Реактивная обратная","true",,,,
"11538","109","2135","false",,"true",,,,
"11539","1","2137","false","Активная прямая","true",,,,
"11540","2","2137","false","Активная обратная","true",,,,
"11541","3","2137","false","Реактивная прямая","true",,,,
"11542","4","2137","false","Реактивная обратная","true",,,,
"11543","5","2137","false",,"true",,"1",,
"11544","109","2137","false",,"true",,,,
"11545","208","2137","true",,"true",,,,
"11546","1","2138","false","Активная прямая","true",,,,
"11547","2","2138","false","Активная обратная","true",,,,
"11548","3","2138","false","Реактивная прямая","true",,,,
"11549","4","2138","false","Реактивная обратная","true",,,,
"11550","5","2138","false",,"true",,"1",,
"11551","109","2138","false",,"true",,,,
"11552","1","2139","false","Активная прямая","true",,,,
"11553","2","2139","false","Активная обратная","true",,,,
"11554","3","2139","false","Реактивная прямая","true",,,,
"11555","4","2139","false","Реактивная обратная","true",,,,
"11556","109","2139","false",,"true",,,,
"11557","208","2139","true",,"true",,,,
"11558","1","2140","false","Активная прямая","true",,,,
"11559","2","2140","false","Активная обратная","true",,,,
"11560","3","2140","false","Реактивная прямая","true",,,,
"11561","4","2140","false","Реактивная обратная","true",,,,
"11562","109","2140","false",,"true",,,,
"11563","208","2140","true",,"true",,,,
"11564","1","2141","false","Активная прямая","true",,,,
"11565","2","2141","false","Активная обратная","true",,,,
"11566","3","2141","false","Реактивная прямая","true",,,,
"11567","4","2141","false","Реактивная обратная","true",,,,
"11568","5","2141","false",,"true",,"1",,
"11569","109","2141","false",,"true",,,,
"11570","1","2143","false","Активная прямая","true",,,,
"11571","2","2143","false","Активная обратная","true",,,,
"11572","3","2143","false","Реактивная прямая","true",,,,
"11573","4","2143","false","Реактивная обратная","true",,,,
"11574","5","2143","false",,"true",,"1",,
"11575","109","2143","false",,"true",,,,
"11576","208","2143","true",,"true",,,,
"11577","1","2144","false","Активная прямая","true",,,,
"11578","2","2144","false","Активная обратная","true",,,,
"11579","3","2144","false","Реактивная прямая","true",,,,
"11580","4","2144","false","Реактивная обратная","true",,,,
"11581","109","2144","false",,"true",,,,
"11582","208","2144","true",,"true",,,,
"11583","1","2145","false","Активная прямая","true",,,,
"11584","2","2145","false","Активная обратная","true",,,,
"11585","3","2145","false","Реактивная прямая","true",,,,
"11586","4","2145","false","Реактивная обратная","true",,,,
"11587","5","2145","false",,"true",,"1",,
"11588","109","2145","false",,"true",,,,
"11589","1","2146","false","Активная прямая","true",,,,
"11590","2","2146","false","Активная обратная","true",,,,
"11591","3","2146","false","Реактивная прямая","true",,,,
"11592","4","2146","false","Реактивная обратная","true",,,,
"11593","109","2146","false",,"true",,,,
"11594","208","2146","true",,"true",,,,
"11595","1","2147","false",,"true",,,,
"11596","2","2147","false",,"true",,,,
"11597","3","2147","false",,"true",,,,
"11598","4","2147","false",,"true",,,,
"11599","1","2148","false","Активная прямая","true",,,,
"11600","2","2148","false","Активная обратная","true",,,,
"11601","3","2148","false","Реактивная прямая","true",,,,
"11602","4","2148","false","Реактивная обратная","true",,,,
"11603","109","2148","false",,"true",,,,
"11604","1","2149","false","Активная прямая","true",,,,
"11605","2","2149","false","Активная обратная","true",,,,
"11606","3","2149","false","Реактивная прямая","true",,,,
"11607","4","2149","false","Реактивная обратная","true",,,,
"11608","109","2149","false",,"true",,,,
"11609","208","2149","true",,"true",,,,
"11610","1","2150","false",,"true",,,,
"11611","2","2150","false",,"true",,,,
"11612","3","2150","false",,"true",,,,
"11613","4","2150","false",,"true",,,,
"11614","1","2152","false","Активная прямая","true",,,,
"11615","2","2152","false","Активная обратная","true",,,,
"11616","3","2152","false","Реактивная прямая","true",,,,
"11617","4","2152","false","Реактивная обратная","true",,,,
"11618","5","2152","false",,"true",,"1",,
"11619","109","2152","false",,"true",,,,
"11620","1","2153","false","Активная прямая","true",,,,
"11621","2","2153","false","Активная обратная","true",,,,
"11622","3","2153","false","Реактивная прямая","true",,,,
"11623","4","2153","false","Реактивная обратная","true",,,,
"11624","5","2153","false",,"true",,"1",,
"11625","109","2153","false",,"true",,,,
"11626","1","2154","false",,"true",,,,
"11627","2","2154","false",,"true",,,,
"11628","3","2154","false",,"true",,,,
"11629","4","2154","false",,"true",,,,
"11630","5","2154","false",,"true",,"1",,
"11631","109","2154","false",,"true",,,,
"11632","1","2155","false","Активная прямая","true",,,,
"11633","2","2155","false","Активная обратная","true",,,,
"11634","3","2155","false","Реактивная прямая","true",,,,
"11635","4","2155","false","Реактивная обратная","true",,,,
"11636","109","2155","false",,"true",,,,
"11637","1","2156","false","Активная прямая","true",,,,
"11638","2","2156","false","Активная обратная","true",,,,
"11639","3","2156","false","Реактивная прямая","true",,,,
"11640","4","2156","false","Реактивная обратная","true",,,,
"11641","109","2156","false",,"true",,,,
"11642","1","2157","false","Активная прямая","true",,,,
"11643","2","2157","false","Активная обратная","true",,,,
"11644","3","2157","false","Реактивная прямая","true",,,,
"11645","4","2157","false","Реактивная обратная","true",,,,
"11646","109","2157","false",,"true",,,,
"11647","1","2158","false","Активная прямая","true",,,,
"11648","2","2158","false","Активная обратная","true",,,,
"11649","3","2158","false","Реактивная прямая","true",,,,
"11650","4","2158","false","Реактивная обратная","true",,,,
"11651","109","2158","false",,"true",,,,
"11652","1","2159","false","Активная прямая","true",,,,
"11653","2","2159","false","Активная обратная","true",,,,
"11654","3","2159","false","Реактивная прямая","true",,,,
"11655","4","2159","false","Реактивная обратная","true",,,,
"11656","109","2159","false",,"true",,,,
"11657","1","2160","false",,"true",,,,
"11658","2","2160","false",,"true",,,,
"11659","3","2160","false",,"true",,,,
"11660","4","2160","false",,"true",,,,
"11661","109","2160","false",,"true",,,,
"11662","1","2161","false",,"true",,,,
"11663","2","2161","false",,"true",,,,
"11664","3","2161","false",,"true",,,,
"11665","4","2161","false",,"true",,,,
"11666","109","2161","false",,"true",,,,
"11667","1","2162","false",,"true",,,,
"11668","2","2162","false",,"true",,,,
"11669","3","2162","false",,"true",,,,
"11670","4","2162","false",,"true",,,,
"11671","109","2162","false",,"true",,,,
"11672","1","2163","false","Активная прямая","true",,,,
"11673","2","2163","false","Активная обратная","true",,,,
"11674","3","2163","false","Реактивная прямая","true",,,,
"11675","4","2163","false","Реактивная обратная","true",,,,
"11676","109","2163","false",,"true",,,,
"11677","1","2164","false","Активная прямая","true",,,,
"11678","2","2164","false","Активная обратная","true",,,,
"11679","3","2164","false","Реактивная прямая","true",,,,
"11680","4","2164","false","Реактивная обратная","true",,,,
"11681","109","2164","false",,"true",,,,
"11682","1","2165","false","Активная прямая","true",,,,
"11683","2","2165","false","Активная обратная","true",,,,
"11684","3","2165","false","Реактивная прямая","true",,,,
"11685","4","2165","false","Реактивная обратная","true",,,,
"11686","109","2165","false",,"true",,,,
"11687","1","2166","false","Активная прямая","true",,,,
"11688","2","2166","false","Активная обратная","true",,,,
"11689","3","2166","false","Реактивная прямая","true",,,,
"11690","4","2166","false","Реактивная обратная","true",,,,
"11691","109","2166","false",,"true",,,,
"11692","1","2167","false","Активная прямая","true",,,,
"11693","2","2167","false","Активная обратная","true",,,,
"11694","3","2167","false","Реактивная прямая","true",,,,
"11695","4","2167","false","Реактивная обратная","true",,,,
"11696","109","2167","false",,"true",,,,
"11697","1","2168","false","Активная прямая","true",,,,
"11698","2","2168","false","Активная обратная","true",,,,
"11699","3","2168","false","Реактивная прямая","true",,,,
"11700","4","2168","false","Реактивная обратная","true",,,,
"11701","109","2168","false",,"true",,,,
"11702","1","2171","false","Активная прямая","true",,,,
"11703","2","2171","false","Активная обратная","true",,,,
"11704","3","2171","false","Реактивная прямая","true",,,,
"11705","4","2171","false","Реактивная обратная","true",,,,
"11706","109","2171","false",,"true",,,,
"11707","208","2171","true",,"true",,,,
"11708","1","2172","false","Активная прямая","true",,,,
"11709","2","2172","false","Активная обратная","true",,,,
"11710","3","2172","false","Реактивная прямая","true",,,,
"11711","4","2172","false","Реактивная обратная","true",,,,
"11712","109","2172","false",,"true",,,,
"11713","208","2172","true",,"true",,,,
"11714","1","2173","false","Активная прямая","true",,,,
"11715","2","2173","false","Активная обратная","true",,,,
"11716","3","2173","false","Реактивная прямая","true",,,,
"11717","4","2173","false","Реактивная обратная","true",,,,
"11718","109","2173","false",,"true",,,,
"11719","1","2174","false",,"true",,,,
"11720","2","2174","false",,"true",,,,
"11721","3","2174","false",,"true",,,,
"11722","4","2174","false",,"true",,,,
"11723","109","2174","false",,"true",,,,
"11724","1","2175","false","Активная прямая","true",,,,
"11725","2","2175","false","Активная обратная","true",,,,
"11726","3","2175","false","Реактивная прямая","true",,,,
"11727","4","2175","false","Реактивная обратная","true",,,,
"11728","109","2175","false",,"true",,,,
"11729","208","2175","true",,"true",,,,
"11730","1","2176","false","Активная прямая","true",,,,
"11731","2","2176","false","Активная обратная","true",,,,
"11732","3","2176","false","Реактивная прямая","true",,,,
"11733","4","2176","false","Реактивная обратная","true",,,,
"11734","109","2176","false",,"true",,,,
"11735","208","2176","true",,"true",,,,
"11736","1","2177","false","Активная прямая","true",,,,
"11737","2","2177","false","Активная обратная","true",,,,
"11738","3","2177","false","Реактивная прямая","true",,,,
"11739","4","2177","false","Реактивная обратная","true",,,,
"11740","109","2177","false",,"true",,,,
"11742","1","2179","false",,"true",,,,
"11743","2","2179","false",,"true",,,,
"11744","3","2179","false",,"true",,,,
"11745","4","2179","false",,"true",,,,
"11746","1","2180","false",,"true",,,,
"11747","2","2180","false",,"true",,,,
"11748","3","2180","false",,"true",,,,
"11749","4","2180","false",,"true",,,,
"11750","1","2181","false",,"true",,,,
"11751","2","2181","false",,"true",,,,
"11752","3","2181","false",,"true",,,,
"11753","4","2181","false",,"true",,,,
"11754","1","2182","false","Активная прямая","true",,,,
"11755","2","2182","false","Активная обратная","true",,,,
"11756","3","2182","false","Реактивная прямая","true",,,,
"11757","4","2182","false","Реактивная обратная","true",,,,
"11758","109","2182","false",,"true",,,,
"11759","1","2183","false","Активная прямая","true",,,,
"11760","2","2183","false","Активная обратная","true",,,,
"11761","3","2183","false","Реактивная прямая","true",,,,
"11762","4","2183","false","Реактивная обратная","true",,,,
"11763","109","2183","false",,"true",,,,
"11764","1","2184","false","Активная прямая","true",,,,
"11765","2","2184","false","Активная обратная","true",,,,
"11766","3","2184","false","Реактивная прямая","true",,,,
"11767","4","2184","false","Реактивная обратная","true",,,,
"11768","109","2184","false",,"true",,,,
"11769","1","2185","false",,"true",,,,
"11770","2","2185","false",,"true",,,,
"11771","3","2185","false",,"true",,,,
"11772","4","2185","false",,"true",,,,
"11773","1","2186","false",,"true",,,,
"11774","2","2186","false",,"true",,,,
"11775","3","2186","false",,"true",,,,
"11776","4","2186","false",,"true",,,,
"11777","1","2188","false",,"true",,,,
"11778","2","2188","false",,"true",,,,
"11779","3","2188","false",,"true",,,,
"11780","4","2188","false",,"true",,,,
"11781","1","2189","false",,"true",,,,
"11782","2","2189","false",,"true",,,,
"11783","3","2189","false",,"true",,,,
"11784","4","2189","false",,"true",,,,
"11785","1","2190","false",,"true",,,,
"11786","2","2190","false",,"true",,,,
"11787","3","2190","false",,"true",,,,
"11788","4","2190","false",,"true",,,,
"11789","1","2191","false",,"true",,,,
"11790","2","2191","false",,"true",,,,
"11791","3","2191","false",,"true",,,,
"11792","4","2191","false",,"true",,,,
"11793","1","2192","false",,"true",,,,
"11794","2","2192","false",,"true",,,,
"11795","3","2192","false",,"true",,,,
"11796","4","2192","false",,"true",,,,
"11797","1","2193","false",,"true",,,,
"11798","2","2193","false",,"true",,,,
"11799","3","2193","false",,"true",,,,
"11800","4","2193","false",,"true",,,,
"11801","1","2194","false",,"true",,,,
"11802","2","2194","false",,"true",,,,
"11803","3","2194","false",,"true",,,,
"11804","4","2194","false",,"true",,,,
"11805","1","2195","false",,"true",,,,
"11806","2","2195","false",,"true",,,,
"11807","3","2195","false",,"true",,,,
"11808","4","2195","false",,"true",,,,
"11809","1","2196","false",,"true",,,,
"11810","2","2196","false",,"true",,,,
"11811","3","2196","false",,"true",,,,
"11812","4","2196","false",,"true",,,,
"11813","1","2197","false",,"true",,,,
"11814","2","2197","false",,"true",,,,
"11815","3","2197","false",,"true",,,,
"11816","4","2197","false",,"true",,,,
"11817","1","2198","false","Активная прямая","true",,,,
"11818","2","2198","false","Активная обратная","true",,,,
"11819","3","2198","false","Реактивная прямая","true",,,,
"11820","4","2198","false","Реактивная обратная","true",,,,
"11821","109","2198","false",,"true",,,,
"11822","1","2199","false","Активная прямая","true",,,,
"11823","2","2199","false","Активная обратная","true",,,,
"11824","3","2199","false","Реактивная прямая","true",,,,
"11825","4","2199","false","Реактивная обратная","true",,,,
"11826","109","2199","false",,"true",,,,
"11827","1","2200","false","Активная прямая","true",,,,
"11828","2","2200","false","Активная обратная","true",,,,
"11829","3","2200","false","Реактивная прямая","true",,,,
"11830","4","2200","false","Реактивная обратная","true",,,,
"11831","109","2200","false",,"true",,,,
"11864","1","2210","false",,"true",,,,
"11865","2","2210","false",,"true",,,,
"11866","3","2210","false",,"true",,,,
"11867","4","2210","false",,"true",,,,
"11868","109","2210","false",,"true",,,,
"11869","1","2211","false",,"true",,,,
"11870","2","2211","false",,"true",,,,
"11871","3","2211","false",,"true",,,,
"11872","4","2211","false",,"true",,,,
"11873","109","2211","false",,"true",,,,
"11874","1","2212","false","Активная прямая","true",,,,
"11875","2","2212","false","Активная обратная","true",,,,
"11876","3","2212","false","Реактивная прямая","true",,,,
"11877","4","2212","false","Реактивная обратная","true",,,,
"11878","109","2212","false",,"true",,,,
"11879","1","2213","false","Активная прямая","true",,,,
"11880","2","2213","false","Активная обратная","true",,,,
"11881","3","2213","false","Реактивная прямая","true",,,,
"11882","4","2213","false","Реактивная обратная","true",,,,
"11883","109","2213","false",,"true",,,,
"11884","1","2214","false",,"true",,,,
"11885","2","2214","false",,"true",,,,
"11886","3","2214","false",,"true",,,,
"11887","4","2214","false",,"true",,,,
"11888","109","2214","false",,"true",,,,
"11889","1","2215","false","Активная прямая","true",,,,
"11890","2","2215","false","Активная обратная","true",,,,
"11891","3","2215","false","Реактивная прямая","true",,,,
"11892","4","2215","false","Реактивная обратная","true",,,,
"11893","109","2215","false",,"true",,,,
"11894","1","2217","false","Активная прямая","true",,,,
"11895","2","2217","false","Активная обратная","true",,,,
"11896","3","2217","false","Реактивная прямая","true",,,,
"11897","4","2217","false","Реактивная обратная","true",,,,
"11898","109","2217","false",,"true",,,,
"11899","1","2218","false","Активная прямая","true",,,,
"11900","2","2218","false","Активная обратная","true",,,,
"11901","3","2218","false","Реактивная прямая","true",,,,
"11902","4","2218","false","Реактивная обратная","true",,,,
"11903","109","2218","false",,"true",,,,
"11904","1","2220","false",,"true",,,,
"11905","2","2220","false",,"true",,,,
"11906","3","2220","false",,"true",,,,
"11907","4","2220","false",,"true",,,,
"11908","1","2221","false",,"true",,,,
"11909","2","2221","false",,"true",,,,
"11910","3","2221","false",,"true",,,,
"11911","4","2221","false",,"true",,,,
"11912","1","2222","false",,"true",,,,
"11913","2","2222","false",,"true",,,,
"11914","3","2222","false",,"true",,,,
"11915","4","2222","false",,"true",,,,
"11916","1","2223","false",,"true",,,,
"11917","2","2223","false",,"true",,,,
"11918","3","2223","false",,"true",,,,
"11919","4","2223","false",,"true",,,,
"11920","1","2224","false",,"true",,,,
"11921","2","2224","false",,"true",,,,
"11922","3","2224","false",,"true",,,,
"11923","4","2224","false",,"true",,,,
"11924","1","2225","false",,"true",,,,
"11925","2","2225","false",,"true",,,,
"11926","3","2225","false",,"true",,,,
"11927","4","2225","false",,"true",,,,
"11928","1","2226","false",,"true",,,,
"11929","2","2226","false",,"true",,,,
"11930","3","2226","false",,"true",,,,
"11931","4","2226","false",,"true",,,,
"11932","1","2227","false",,"true",,,,
"11933","2","2227","false",,"true",,,,
"11934","3","2227","false",,"true",,,,
"11935","4","2227","false",,"true",,,,
"11936","1","2228","false",,"true",,,,
"11937","2","2228","false",,"true",,,,
"11938","3","2228","false",,"true",,,,
"11939","4","2228","false",,"true",,,,
"11940","1","2229","false",,"true",,,,
"11941","2","2229","false",,"true",,,,
"11942","3","2229","false",,"true",,,,
"11943","4","2229","false",,"true",,,,
"11944","1","2230","false",,"true",,,,
"11945","2","2230","false",,"true",,,,
"11946","3","2230","false",,"true",,,,
"11947","4","2230","false",,"true",,,,
"11948","1","2231","false",,"true",,,,
"11949","2","2231","false",,"true",,,,
"11950","3","2231","false",,"true",,,,
"11951","4","2231","false",,"true",,,,
"11952","1","2232","false",,"true",,,,
"11953","2","2232","false",,"true",,,,
"11954","3","2232","false",,"true",,,,
"11955","4","2232","false",,"true",,,,
"11956","1","2233","false",,"true",,,,
"11957","2","2233","false",,"true",,,,
"11958","3","2233","false",,"true",,,,
"11959","4","2233","false",,"true",,,,
"11960","1","2234","false",,"true",,,,
"11961","2","2234","false",,"true",,,,
"11962","3","2234","false",,"true",,,,
"11963","4","2234","false",,"true",,,,
"11964","1","2235","false",,"true",,,,
"11965","2","2235","false",,"true",,,,
"11966","3","2235","false",,"true",,,,
"11967","4","2235","false",,"true",,,,
"11968","1","2236","false",,"true",,,,
"11969","2","2236","false",,"true",,,,
"11970","3","2236","false",,"true",,,,
"11971","4","2236","false",,"true",,,,
"11972","1","2237","false",,"true",,,,
"11973","2","2237","false",,"true",,,,
"11974","3","2237","false",,"true",,,,
"11975","4","2237","false",,"true",,,,
"11976","1","2239","false","Активная прямая","true",,,,
"11977","2","2239","false","Активная обратная","true",,,,
"11978","3","2239","false","Реактивная прямая","true",,,,
"11979","4","2239","false","Реактивная обратная","true",,,,
"11980","109","2239","false",,"true",,,,
"11981","1","2240","false","Активная прямая","true",,,,
"11982","2","2240","false","Активная обратная","true",,,,
"11983","3","2240","false","Реактивная прямая","true",,,,
"11984","4","2240","false","Реактивная обратная","true",,,,
"11985","109","2240","false",,"true",,,,
"11986","1","2242","false",,"true",,,,
"11987","2","2242","false",,"true",,,,
"11988","3","2242","false",,"true",,,,
"11989","4","2242","false",,"true",,,,
"11990","109","2242","false",,"true",,,,
"11991","1","2243","false",,"true",,,,
"11992","2","2243","false",,"true",,,,
"11993","3","2243","false",,"true",,,,
"11994","4","2243","false",,"true",,,,
"11995","109","2243","false",,"true",,,,
"11996","1","2244","false",,"true",,,,
"11997","2","2244","false",,"true",,,,
"11998","3","2244","false",,"true",,,,
"11999","4","2244","false",,"true",,,,
"12000","109","2244","false",,"true",,,,
"12001","1","2245","false",,"true",,,,
"12002","2","2245","false",,"true",,,,
"12003","3","2245","false",,"true",,,,
"12004","4","2245","false",,"true",,,,
"12005","109","2245","false",,"true",,,,
"12006","1","2246","false",,"true",,,,
"12007","2","2246","false",,"true",,,,
"12008","3","2246","false",,"true",,,,
"12009","4","2246","false",,"true",,,,
"12010","109","2246","false",,"true",,,,
"12011","1","2247","false",,"true",,,,
"12012","2","2247","false",,"true",,,,
"12013","3","2247","false",,"true",,,,
"12014","4","2247","false",,"true",,,,
"12015","109","2247","false",,"true",,,,
"12016","1","2248","false",,"true",,,,
"12017","2","2248","false",,"true",,,,
"12018","3","2248","false",,"true",,,,
"12019","4","2248","false",,"true",,,,
"12020","109","2248","false",,"true",,,,
"12021","1","2249","false",,"true",,,,
"12022","2","2249","false",,"true",,,,
"12023","3","2249","false",,"true",,,,
"12024","4","2249","false",,"true",,,,
"12025","109","2249","false",,"true",,,,
"12026","1","2250","false",,"true",,,,
"12027","2","2250","false",,"true",,,,
"12028","3","2250","false",,"true",,,,
"12029","4","2250","false",,"true",,,,
"12030","109","2250","false",,"true",,,,
"12031","1","2251","false",,"true",,,,
"12032","2","2251","false",,"true",,,,
"12033","3","2251","false",,"true",,,,
"12034","4","2251","false",,"true",,,,
"12035","109","2251","false",,"true",,,,
"12036","1","2252","false",,"true",,,,
"12037","2","2252","false",,"true",,,,
"12038","3","2252","false",,"true",,,,
"12039","4","2252","false",,"true",,,,
"12040","109","2252","false",,"true",,,,
"12041","1","2253","false",,"true",,,,
"12042","2","2253","false",,"true",,,,
"12043","3","2253","false",,"true",,,,
"12044","4","2253","false",,"true",,,,
"12045","109","2253","false",,"true",,,,
"12046","1","2254","false",,"true",,,,
"12047","2","2254","false",,"true",,,,
"12048","3","2254","false",,"true",,,,
"12049","4","2254","false",,"true",,,,
"12050","109","2254","false",,"true",,,,
"12051","1","2255","false",,"true",,,,
"12052","2","2255","false",,"true",,,,
"12053","3","2255","false",,"true",,,,
"12054","4","2255","false",,"true",,,,
"12055","109","2255","false",,"true",,,,
"12056","1","2256","false",,"true",,,,
"12057","2","2256","false",,"true",,,,
"12058","3","2256","false",,"true",,,,
"12059","4","2256","false",,"true",,,,
"12060","109","2256","false",,"true",,,,
"12061","1","2257","false",,"true",,,,
"12062","2","2257","false",,"true",,,,
"12063","3","2257","false",,"true",,,,
"12064","4","2257","false",,"true",,,,
"12065","109","2257","false",,"true",,,,
"12066","1","2258","false",,"true",,,,
"12067","2","2258","false",,"true",,,,
"12068","3","2258","false",,"true",,,,
"12069","4","2258","false",,"true",,,,
"12070","109","2258","false",,"true",,,,
"12071","1","2259","false",,"true",,,,
"12072","2","2259","false",,"true",,,,
"12073","3","2259","false",,"true",,,,
"12074","4","2259","false",,"true",,,,
"12075","109","2259","false",,"true",,,,
"12076","1","2260","false",,"true",,,,
"12077","2","2260","false",,"true",,,,
"12078","3","2260","false",,"true",,,,
"12079","4","2260","false",,"true",,,,
"12080","109","2260","false",,"true",,,,
"12081","1","2261","false",,"true",,,,
"12082","2","2261","false",,"true",,,,
"12083","3","2261","false",,"true",,,,
"12084","4","2261","false",,"true",,,,
"12085","109","2261","false",,"true",,,,
"12086","1","2262","false",,"true",,,,
"12087","2","2262","false",,"true",,,,
"12088","3","2262","false",,"true",,,,
"12089","4","2262","false",,"true",,,,
"12090","109","2262","false",,"true",,,,
"12091","1","2263","false",,"true",,,,
"12092","2","2263","false",,"true",,,,
"12093","3","2263","false",,"true",,,,
"12094","4","2263","false",,"true",,,,
"12095","109","2263","false",,"true",,,,
"12096","1","2264","false",,"true",,,,
"12097","2","2264","false",,"true",,,,
"12098","3","2264","false",,"true",,,,
"12099","4","2264","false",,"true",,,,
"12100","5","2264","false",,"true",,"1",,
"12101","109","2264","false",,"true",,,,
"12102","1","2265","false",,"true",,,,
"12103","2","2265","false",,"true",,,,
"12104","3","2265","false",,"true",,,,
"12105","4","2265","false",,"true",,,,
"12106","5","2265","false",,"true",,"1",,
"12107","109","2265","false",,"true",,,,
"12108","1","2266","false",,"true",,,,
"12109","2","2266","false",,"true",,,,
"12110","3","2266","false",,"true",,,,
"12111","4","2266","false",,"true",,,,
"12112","5","2266","false",,"true",,"1",,
"12113","109","2266","false",,"true",,,,
"12114","1","2267","false",,"true",,,,
"12115","2","2267","false",,"true",,,,
"12116","3","2267","false",,"true",,,,
"12117","4","2267","false",,"true",,,,
"12118","5","2267","false",,"true",,"1",,
"12119","109","2267","false",,"true",,,,
"12120","1","2268","false",,"true",,,,
"12121","2","2268","false",,"true",,,,
"12122","3","2268","false",,"true",,,,
"12123","4","2268","false",,"true",,,,
"12124","5","2268","false",,"true",,"1",,
"12125","109","2268","false",,"true",,,,
"12126","1","2269","false",,"true",,,,
"12127","2","2269","false",,"true",,,,
"12128","3","2269","false",,"true",,,,
"12129","4","2269","false",,"true",,,,
"12130","5","2269","false",,"true",,"1",,
"12131","109","2269","false",,"true",,,,
"12132","1","2270","false","Активная прямая","true",,,,
"12133","2","2270","false","Активная обратная","true",,,,
"12134","3","2270","false","Реактивная прямая","true",,,,
"12135","4","2270","false","Реактивная обратная","true",,,,
"12136","109","2270","false",,"true",,,,
"12137","208","2270","true",,"true",,,,
"12138","1","2271","false","Активная прямая","true",,,,
"12139","2","2271","false","Активная обратная","true",,,,
"12140","3","2271","false","Реактивная прямая","true",,,,
"12141","4","2271","false","Реактивная обратная","true",,,,
"12142","5","2271","false",,"true",,"1",,
"12143","109","2271","false",,"true",,,,
"12144","208","2271","false","Активная прямая (потери по проценту)","true",,,,
"12145","1","2272","true","Активная прямая","true",,,,
"12146","2","2272","false","Активная обратная","true",,,,
"12147","3","2272","true","Реактивная прямая","true",,,,
"12148","4","2272","false","Реактивная обратная","true",,,,
"12149","5","2272","false",,"true",,"1",,
"12150","109","2272","false",,"true",,,,
"12151","208","2272","true",,"true",,,,
"12152","1","2273","false","Активная прямая","true",,,,
"12153","2","2273","false","Активная обратная","true",,,,
"12154","3","2273","false","Реактивная прямая","true",,,,
"12155","4","2273","false","Реактивная обратная","true",,,,
"12156","109","2273","false",,"true",,,,
"12157","208","2273","true",,"true",,,,
"12170","1","2279","false",,"true",,,,
"12171","2","2279","false",,"true",,,,
"12172","3","2279","false",,"true",,,,
"12173","4","2279","false",,"true",,,,
