__pad_num,__well_num,id,__address,metric_name,count
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopKVCh,1
230,2300,12055611_175,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuControlStationCurrentA,27294
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopEngineLoadingTM,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopGasCondDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopIzlivLiquidDebitTm,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopOperationTimeTm,36
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellop_Qvp,11
230,2300,12055627_17,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellInputT,9042
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopPbuffer,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopLiquidDebitTM,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopDefaultLiquidDebitTM,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopCDNGCountedPzaboy,5
230,2300,12055626_16,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellInputP,26370
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopEngineT,5
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},waterWellopHdin,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},wellopPbuf,8
230,2300,12060599_186,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},adkuWellStatus,6
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopWaterTM,32
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopLiquidT,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},poglWellopPkns,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopKVCH,1
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopEngineLoading,7
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gascondWellopSuhGasDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopVoltageBCTm,38
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},nagWellopPzatrub,8
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellopKsReactEnergyTM,13
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},gasWellopWaterDebit,11
230,2300,1920230000,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2300"},neftWellop_v_cds_voltage_tap_off,13
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gasWellopUstT,6
230,2301,12055959_211,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},adkuControlStationCurrentDisbalance,27805
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopVoltageABTm,38
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopPzatrIfHstat,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopPlastGasDebit,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gasWellopLinearP,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopAggGas,38
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopPumpCurrentFreqTm,38
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopActivePowerTm,36
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},waterWellopPzatrIfHstat,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopPumpInputP,6
230,2301,12055961_213,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},adkuControlStationPowerCoeff,27309
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},wellopPbuf,6
230,2301,12055956_175,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},adkuControlStationCurrentA,37287
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopEngineTTm,38
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopCurrentDbTm,38
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopEnergyConsumpt,36
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopLiquidDebitTM,32
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopPumpCurrentTm,36
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},poglWellopPst,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopPbuffer,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopPzatrStand,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopProductCoeff,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},waterWellopAverageLiquidDebit,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopSirGasCondDebit,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopVolumeWater,5
230,2301,12055952_179,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},adkuControlStationVoltageAC,27309
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopPzatrub,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},nagWellopPstat,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},nagWellopHstat,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopAverageLiquidDebit,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},nagWellopPzatrub,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},nagWellopTechnAverageResponse,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopOisOperationTime,4
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopDshtutz,3
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellop_Qg,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gasWellopPbuffer,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},gascondWellopSuhGasDebit,5
230,2301,12055954_181,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},adkuControlStationVoltageBA,27309
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopControllerEnergyConsumpt,36
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopOilDebitWithoutCond,5
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopHstatic,6
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopWactCountedEnergy,36
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopCountedGasFactor,9
230,2301,1920230100,{"цех":"4","месторождение":"Тайлаковское","куст":"230","скважина":"2301"},neftWellopKsReactEnergyTM,38
