IDOBJECT,NAME_OBJECT,IDTYPE_OBJECT,UUID,GMT_SHIFT,CONTROL_POWER,INZONE_ONLY,CONTROL_HOLES,CONTROL_HOUR,TARIF,IDCTG,DAYLIGHT,IDTGROUP,IDMAXPOWER,SHORT_NAME
3735,013.КНС-10 Ватинского м/р,3,{84ECC631-46A7-46BF-94AA-1E1B12A000F7},,0,False,,,,,True,,,
3736,043. КНС-10 Вата агр. №1 ЦНС 240-1422,3,{9656A5F7-23BE-4329-BE7D-EA18CDCCF13F},,0,False,,,,,True,,,
3737,044. КНС-10 Вата агр. №2 ЦНС 240-1422,3,{1A49FA35-EFE0-4C83-B425-B305FD99F50F},,0,False,,,,,True,,,
3738,014.КНС Аригольского м/р.,3,{3B3D5AD6-57CC-4CC3-B837-2DCAFD246A67},,0,False,,,,,True,,,
3739,045. КНС Ариголка агр. №1 ЦНС 63-1900,3,{96E79D44-596D-46CA-B77B-EFDAF1068EE3},,0,False,,,,,True,,,
3740,046. КНС Ариголка агр. №2 ЦНС 63-1900,3,{4456C339-0A42-4F82-91DA-0C7A19635511},,0,False,,,,,True,,,
3741,047. КНС Ариголка агр. №3 ЦНС 63-1660,3,{EE9C0035-C5EE-4BB5-871C-DCDDBF772624},,0,False,,,,,True,,,
3742,048. КНС Ариголка агр. №4 ЦНС 240-1422,3,{CD6674A4-068F-4068-AA7A-F2B9384479D4},,0,False,,,,,True,,,
3743,049. КНС Ариголка агр. №5 ЦНС 180-1422,3,{9B10007F-2375-41C0-99F7-B8447533E41E},,0,False,,,,,True,,,
3744,015.КНС-1 Северо-Покурского м/р,3,{F412D1CF-291B-4B23-B167-031EB47CC6DD},,0,False,,,,,True,,,
3745,050. КНС-1 С-Покур агр. №1 ЦНС 250-1430,3,{08AED0C3-AC6B-4BCF-8669-B90FA6F12A87},,0,False,,,,,True,,,
3746,051. КНС-1 С-Покур агр. №2 ЦНС 240-1600,3,{72A491A7-0DFE-400C-A722-1A5C61056A67},,0,False,,,,,True,,,
3747,052. КНС-1 С-Покур агр. №3 ЦНС 240-1422,3,{80B17502-E5B0-42EE-8E53-A0F0A4A50AA3},,0,False,,,,,True,,,
3748,053. КНС-1 С-Покур агр. №4 ЦНС 250-1430,3,{EF6168AE-29BA-41F7-A014-0E0ADEBB79AE},,0,False,,,,,True,,,
3749,054. КНС-1 С-Покур агр. №5 ЦНС 250-1430,3,{F23A7772-608B-433A-A605-2237C8022033},,0,False,,,,,True,,,
3750,055. КНС-1 С-Покур агр. №6 ЦНС 240-1422,3,{FDFCBCA1-AF15-4B4C-BC68-F8C017175194},,0,False,,,,,True,,,
3751,056. КНС-1 С-Покур агр. №7 ЦНС 240-1275,3,{14973613-4E49-47A5-9E35-C568F5714762},,0,False,,,,,True,,,
3752,057. КНС-1 С-Покур агр. №8 ЦНС 240-1275,3,{7E599447-D275-4651-AEAA-2D0B57701FA3},,0,False,,,,,True,,,
3753,016.КНС-2 Северо-Покурского м/р,3,{5C071F9D-C7E2-41D8-8EEA-6A7B93A4590A},,0,False,,,,,True,,,
3754,059. КНС-2 С-Покур агр. №1 ЦНС 240-1600,3,{F5CB8401-A7DD-439F-B4CF-44279E1F70F3},,0,False,,,,,True,,,
3755,060. КНС-2 С-Покур агр. №2 ЦНС 250-1430,3,{A451FD46-F4D9-450F-9305-38EB607A4C3D},,0,False,,,,,True,,,
3756,061. КНС-2 С-Покур агр. №3 ЦНС 250-1430,3,{B592F454-C2FA-428A-A1A5-DA5D36584177},,0,False,,,,,True,,,
3757,062. КНС-2 С-Покур агр. №4 ЦНС 250-1430,3,{E3346A2E-A246-44FD-BB0F-9A77162EF9AC},,0,False,,,,,True,,,
3758,063. КНС-2 С-Покур агр. №5 ЦНС 240-1422,3,{E8932EFF-413E-4413-B4C1-D9F1F291DB05},,0,False,,,,,True,,,
3759,064. КНС-2 С-Покур агр. №6 ЦНС 300-1270,3,{6503249B-C266-4CFA-A269-C9D57B785C6F},,0,False,,,,,True,,,
3760,065. КНС-2 С-Покур агр. №7 ЦНС 300-1510,3,{92E659F4-D10B-4026-9D84-F0F6DE837663},,0,False,,,,,True,,,
3761,066. КНС-2 С-Покур агр. №8 ЦНС 240-1422,3,{659F849E-7BFD-476A-B5E3-7851DF1E5FF3},,0,False,,,,,True,,,
3762,067. КНС-2 С-Покур агр. №9 ЦНС 240-1600,3,{9E4FB0AF-FADD-4B9E-8151-30C01EC33BCA},,0,False,,,,,True,,,
3763,017.КНС-1 Тайлаковского м/р,3,{5D30F4AE-9459-423A-99C9-E7FDA65FD5A2},,0,False,,,,,True,,,
3764,066. КНС-1 Тайлаки агр. №1 ЦНС 240-1900,3,{4542966C-66CA-40A0-8BF6-A030534D7128},,0,False,,,,,True,,,
3765,067. КНС-1 Тайлаки агр. №2 ЦНС 240-1900,3,{204A9B46-F89A-43B8-BB56-AD1E74A88AB9},,0,False,,,,,True,,,
3766,068. КНС-1 Тайлаки агр. №3 ЦНС 240-1900,3,{FDF374E2-C44E-4C55-BB49-9404B2BD18E4},,0,False,,,,,True,,,
3767,069. КНС-1 Тайлаки агр. №4 ЦНС 240-1900,3,{E5870C31-8FBF-498C-A237-199EC8F00546},,0,False,,,,,True,,,
3768,018.КНС-2 Тайлаковского м/р,3,{87C4DCBF-9662-46A0-9330-D88E6AF4098E},,0,False,,,,,True,,,
3769,069. КНС-2 Тайлаки агр. №1 ЦНС 240-1900,3,{69D27A05-7DDF-47AF-9187-7609A5F68015},,0,False,,,,,True,,,
3770,070. КНС-2 Тайлаки агр. №2 ЦНС 240-1900,3,{DEE14A9D-ECE2-43EB-8298-4F72626AE76C},,0,False,,,,,True,,,
3771,071. КНС-2 Тайлаки агр. №3 ЦНС 240-1900,3,{604D48AC-3A03-4F4A-A01B-D64008D39115},,0,False,,,,,True,,,
3772,072. КНС-2 Тайлаки агр.№4 ЦНС 240-1900,3,{D09C61AB-5FB9-4526-B4C2-5A8F9929C348},,0,False,,,,,True,,,
3773,03.Дмитриев,3,{83DBDDCC-D34C-468B-94EC-067868129EEE},,0,False,,,,,True,,,
3774,АНГДУ,3,{75B5E9F0-9312-4764-909F-FD87BAB80E62},,0,False,,,,,True,,,
3775,Ачимовское м/р,3,{E34374EF-9E9F-4195-BB34-598128A9B031},,0,False,,,,,True,,,
3776,ДНС,3,{77331EF7-C4E5-43F2-9D67-8EFD5042C397},,0,False,,,,,True,,,
3777,КТП,3,{12BB3019-650D-4405-838A-BCB9342FD3C8},,0,False,,,,,True,,,
3778,НВО,3,{88F1946A-4155-4BDB-B19E-0D6BDC9F582D},,0,False,,,,,True,,,
3779,КНС,3,{F5C64F19-A0E1-4B21-8E33-4F290C7EAFB0},,0,False,,,,,True,,,
3780,двигатели,3,{7CE77CC6-71A3-45DD-A5FA-57CD31640D5E},,0,False,,,,,True,,,
3781,КТП КНС-1,3,{9062C174-E387-4C13-B966-E3C1A5BECE44},,0,False,,,,,True,,,
3782,ДНС КНС Ачимовского м/р,3,{35966E0D-359F-4B30-A4F8-D4E2D31DC4CE},,0,False,,,,,True,,,
3783,ДНС-1 Ачимовского м/р,3,{78CB743F-9F3B-450A-8B8B-A3AFBBDB2108},,0,False,,,,,True,,,
3784,КТП 2х630 ДНС-1,3,{3F127DFF-1D7D-459F-A9E1-EF454D87AD1B},,0,False,,,,,True,,,
3785,КТП 400кВА,3,{0AC2B982-B56F-4D49-9276-CF51A2DBCBB2},,0,False,,,,,True,,,
3786,НВО,3,{BE9487F4-21F0-4370-973A-0F468BFCF71D},,0,False,,,,,True,,,
3787,Остальные отходящие ячейки РУ-6кВ ДНС-1,3,{5A757CA0-D597-493B-BE1E-444820A4E614},,0,False,,,,,True,,,
3788,КНС-1 Ачимовского м/р,3,{829A1333-DC88-4519-94D2-248B21DA369E},,0,False,,,,,True,,,
3789,Двигатели,3,{D8530B95-F821-47A4-99BD-FD230736A6C8},,0,False,,,,,True,,,
3790,КТП 2х400 кВА КНС-1,3,{AC0EB1F1-512C-46C6-8179-5F5A2D6E05E1},,0,False,,,,,True,,,
3791,Остальные отходящие ячейки РУ-6 кВ КНС-1,3,{541271F1-F8FC-4FAB-AD92-BF03E2886730},,0,False,,,,,True,,,
3792,Контроль по вводам РУ 6 кВ ДНС-1 Ачимовского м/р,3,{BAB73450-893F-43AD-AA04-E4F606D3A2BE},,0,False,,,,,True,,,
3793,Контроль по вводам РУ 6 кВ КНС-1 Ачимовского м/р,3,{13F9EE9D-0F86-465C-9FE3-0E88B48694CB},,0,False,,,,,True,,,
3794,Контроль РУ ДНС-1 по отход. ячейкам,3,{665147CC-07C6-4DE8-9009-88DB9AB224D5},,0,False,,,,,True,,,
3795,Контроль РУ ДНС-1 по ПС 35/6 кВ,3,{2287C18E-AEAE-4D9A-BEAF-CE2EB7A8AF3A},,0,False,,,,,True,,,
3796,Контроль РУ КНС-1 по ПС 35/6 кВ,3,{6A2225E8-0A53-4887-A532-8EC375ABA629},,0,False,,,,,True,,,
3797,ДНС Мегионского м/р,3,{DEFCA71F-C943-409C-841D-438AEE256554},,0,False,,,,,True,,,
3798,НВО,3,{E49DCCFB-44F7-4B6D-81D4-BD985C4A3226},,0,False,,,,,True,,,
3799,ДНС-1 и КНС-1 Южно-Аганского м/р,3,{FBD0ECAE-D790-4066-B79C-B3908CC2DBAF},,0,False,,,,,True,,,
3800,двигатели КНС-1,3,{FF97F8DD-7071-4BE0-BC0A-DD6F4F464008},,0,False,,,,,True,,,
3801,двигатели КНС-1Б (выведены из эксплуатации),3,{96943445-78AD-4E3E-A015-329DBF224BEE},,0,False,,,,,True,,,
3802,КТП ДНС-1 2*1000 кВА (новая),3,{AFB5C729-867C-4637-A19A-8E584CBBE8EC},,0,False,,,,,True,,,
3803,Отходящие яч. РУ,3,{D8170B00-6DE2-490A-9733-B86213655ED4},,0,False,,,,,True,,,
3804,Питающие яч. от РУ-6 кВ Южно-Аганское,3,{D7C7B170-2368-4578-98C3-DAB3A95D906F},,0,False,,,,,True,,,
3805,КТП ДНС-1 2*630 кВА,3,{21340A57-2F4F-444E-98C4-BFBACA39E9B1},,0,False,,,,,True,,,
3806,КТП КНС-1 2*400 кВА,3,{94732D4F-AE97-48FD-9AA3-C3E8E5E2A7A6},,0,False,,,,,True,,,
3807,КТП КНС-1Б 2*400 кВА,3,{5AB24600-02E3-421D-979E-A77C2BA5551E},,0,False,,,,,True,,,
3808,НВО,3,{1AB91AF4-B17E-444C-A1E2-FD7FD51D27E2},,0,False,,,,,True,,,
3809,НПВ на КНС-2 Юж. Аган.,3,{47752B2D-8032-4B14-B449-A1536B03EE0A},,0,False,,,,,True,,,
3810,ДНС-2 Мыхпай,3,{31D205A4-C1BC-4102-AAF8-19A00D6DF61B},,0,False,,,,,True,,,
3811,КНС-2б Мыхпай новая,3,{8B223E05-CB1F-4626-BEB8-4362DDD37B7F},,0,False,,,,,True,,,
3812,НВО и ДНС-2 площадка,3,{E2B03F80-48F4-4AD0-A910-D6C1FDE12548},,0,False,,,,,True,,,
3813,ДНС-2 Мыхпай контроль по вводам РУ 6кВ,3,{6DB0B6EC-8F43-48CC-B91C-3CD83A89A301},,0,False,,,,,True,,,
3814,"ДНС-2, КНС-2 Аганского м/р",3,{686C8EAE-879F-4589-9718-13E64DD86298},,0,False,,,,,True,,,
3815,КНС-2,3,{19B8C4F6-DD60-47B9-AE62-2519EFAFED86},,0,False,,,,,True,,,
3816,двигатели КНС-2,3,{FD732BA2-FC94-4EC6-9449-38B1FC095F22},,0,False,,,,,True,,,
3817,КТП КНС-2,3,{C74AAA5A-640D-4CE3-ABAC-17AF43054248},,0,False,,,,,True,,,
3818,КТП,3,{E6788E62-9802-436B-92A5-47D399D9E390},,0,False,,,,,True,,,
3819,НВО,3,{F9E419EC-46C6-44D0-B6AC-E53EB1E81A97},,0,False,,,,,True,,,
3820,НВП,3,{1665ACFE-19F9-44B2-98EC-710FCAB6DF53},,0,False,,,,,True,,,
3821,"ДНС-3, НГП-1 Аганское м/р",3,{D4FCDD33-1AB9-45EF-A019-EC8AA4A7C11B},,0,False,,,,,True,,,
3822,КТП ДНС-3 2*400 кВА,3,{E970D7DE-1564-40B7-AC50-75541159FBEC},,0,False,,,,,True,,,
3823,НВО двигатели,3,{280AF0E9-89D8-47C1-BD7D-F4D5AEEBD374},,0,False,,,,,True,,,
3824,Резерв,3,{23E1CD84-D0AB-4683-9C7D-19A360F5A435},,0,False,,,,,True,,,
3825,"КНС, ДНС Кетовское м/р",3,{DB44FCCC-408F-41DA-9E58-F23F19F5EE44},,0,False,,,,,True,,,
3826,КНС Кеты поагрегатно,3,{AB340ABF-6266-4EA1-A6D7-4F5DC9EBC8EB},,0,False,,,,,True,,,
3827,КТП ДНС,3,{AB6B4107-1A45-4A0C-8753-9313055AEE80},,0,False,,,,,True,,,
3828,КТП КНС Кеты,3,{DC7832D0-5192-4EDA-A5FA-730F838DDC16},,0,False,,,,,True,,,
3829,КТП РММ,3,{692B76DD-47D3-48E4-BF71-DBF189694C71},,0,False,,,,,True,,,
3830,НВО ДНС Кеты,3,{61F3F239-F1A1-489C-A04A-01E21515EB2A},,0,False,,,,,True,,,
3831,КНС-2 Мыхпай Старая,3,{DD7B08A2-5973-4A00-8302-409BB012A4CE},,0,False,,,,,True,,,
3832,КНС поагрегатно,3,{43E005EE-DD4B-43A9-8459-2B8E46469316},,0,False,,,,,True,,,
3833,КТП на КНС,3,{CDACD2FB-6881-4E60-BC7C-59E71EE7D6A0},,0,False,,,,,True,,,
3834,КНС-2 Южно-Аганского м/р,3,{2449C51D-4390-43D4-81C6-1EC1678A8798},,0,False,,,,,True,,,
3835,КНС-2 Южно-Аганского м/р. поагрегатно,3,{945E444F-DEC5-4026-BC3D-FF28EA2549E5},,0,False,,,,,True,,,
3836,КТП 2х400 кВА КНС-2б,3,{B55282EE-53D2-40F3-95DD-3CA0DEA0C1AE},,0,False,,,,,True,,,
3837,Контроль ДНС-2 Аган по РУ-6кВ Январская,3,{4FE95E03-42B6-49D0-80D7-895A658B82FF},,0,False,,,,,True,,,
3838,Контроль ДНС-3 НГП-1 Аганское м/р по вводам РУ-6кВ,3,{A2FFA7D2-2FEC-48CA-906A-4E4B0D230BB5},,0,False,,,,,True,,,
3839,Контроль ДНС-3 НГП-1 Аганское м/р по ПС 35/6 кВ к-111 яч.3 и 19,3,{64F906E7-7261-4E14-A1EE-A565CBC59BD3},,0,False,,,,,True,,,
3840,Контроль КНС Локосово от ПС 35/6 КНС-ЮЛ питающей РУ 6кВ КНС ЮЛ,3,{A1C0E899-36A4-4075-9011-085050577C38},,0,False,,,,,True,,,
3841,Контроль КНС Локосово по вводам РУ 6 кВ КНС Ю-Л,3,{E1924BCF-C784-44F9-959B-53C71B44CC4D},,0,False,,,,,True,,,
3842,Контроль КНС-2 по вводам РУ 6 кВ Мыхпай,3,{FF9386CF-866A-4C18-A893-6B0E04685106},,0,False,,,,,True,,,
3843,Контроль КНС-2 по яч. 5 и 15 ПС 35/6 кВ Мыхпай,3,{070D2177-45B6-4D1A-943E-2A876F7A94B2},,0,False,,,,,True,,,
3844,Контроль КНС-2 Южно-Аганмкого м/р по вводам РУ,3,{E9C8C86A-CCF0-4693-BAF0-3888EA334213},,0,False,,,,,True,,,
3845,Контроль Локосово по отх. яч. 6 кВ от ПС 35/6 кВ Куста-109,3,{257A6B49-5A0F-40C2-B17C-AB4B8D641AD5},,0,False,,,,,True,,,
3846,Контроль Локосово по ПС 35/6 Куст-109 яч.№1 и 2,3,{759D647A-CF92-46FC-A8D8-A14C2DF98F87},,0,False,,,,,True,,,
3847,Контроль Ново Покурского РУ УПН по отходящ. яч.6 кВ,3,{233FC058-4705-42B1-AE73-79E7CEC37B94},,0,False,,,,,True,,,
3848,Контроль Ново Покурского РУ-6 кВ по вводным яч.6 кВ,3,{A4C02C2B-174E-4A77-9950-9CE8560F6D6B},,0,False,,,,,True,,,
3849,Контроль Ново Покурского РУ-6 кВ по отходящ. яч.6 кВ,3,{2DD393A7-36BD-4ED6-99C5-15B13FB30843},,0,False,,,,,True,,,
3850,Контроль Ново Покурское РУ УПН от вводов по 6 кВ,3,{35AAB2FC-AA86-4515-BA0E-907BA38948DD},,0,False,,,,,True,,,
3851,Контроль Ново Покурское РУ УПН от ПС 35/6 кВ,3,{6EE6342A-BCF7-4887-8D84-22718E56633B},,0,False,,,,,True,,,
3852,Контроль Покамаского м/р КНС-0 по Вводам РУ 6 кВ,3,{BE28C848-C800-4C7B-9E55-FF34E22E3752},,0,False,,,,,True,,,
3853,"Контроль Покамаского м/р по ПС 35/6 кВ ""Надежда"" яч.8 и 16",3,{283F2677-E40D-416C-A255-C25A6625CDEB},,0,False,,,,,True,,,
3854,Контроль РУ 6 кВ №3 на ЦППН-2 Аганском м/р по отх. яч.,3,{659A0861-1C53-4C28-B8BC-1B64DF272F37},,0,False,,,,,True,,,
3855,Контроль РУ 6 кВ ДНС Чистинного м/р по вводам РУ,3,{AC725DC4-CF84-48A8-8BD7-5F1367F0B0E7},,0,False,,,,,True,,,
3856,Контроль РУ 6 кВ ДНС Чистинного м/р по ЗРУ 6 кВ ПС 110/35/6 кВ,3,{0CEB7EAD-03FF-43D9-AE73-56C6CDCF5D51},,0,False,,,,,True,,,
3857,Контроль ЦППН-2 Аганского м/р,3,{B8D87011-CC36-4C21-A872-BA2C86368B12},,0,False,,,,,True,,,
3858,"Два ввода на РУ-6 кВ №3 яч. 3, 11.",3,{6FC262FD-F532-40EC-8849-6E7E2A084196},,0,False,,,,,True,,,
3859,"Три Ввода РУ-6 кВ №1 яч. 2, 20, 24",3,{3435D1FE-4BC7-4C5B-952E-787E9DF7F9F3},,0,False,,,,,True,,,
3860,"ТСН 6/0,4 кВ 400 кВА",3,{F9509937-9C04-4F51-8FA9-1608DFA9A29B},,0,False,,,,,True,,,
3861,Контроль ЦППН-2 Аганского м/р от КРУН 6 кВ Аганская,3,{6031606A-0AFB-4021-9533-A38F42B808FE},,0,False,,,,,True,,,
3862,"Контроль РУ-6 кВ №1 по питающим фидерам 6,7,11",3,{61BEAD50-E3A1-4B0B-86ED-D44270EEB4E6},,0,False,,,,,True,,,
3863,"Контроль РУ-6 кВ №3 по питающим фидерам 2, 15.",3,{5160A988-AC5A-4E96-B847-E7F30A21DDAE},,0,False,,,,,True,,,
3864,Локосовское м/р,3,{5BFA1352-AEF7-4821-94E2-AF4D8AF98FC4},,0,False,,,,,True,,,
3865,КНС-1 Локосовского м/р.,3,{7C69A836-F335-490D-A1FA-88ABB10E2542},,0,False,,,,,True,,,
3866,Двигатели,3,{3AC828EB-2BCD-47D9-8316-7B715B725478},,0,False,,,,,True,,,
3867,№1 и №2 ЦНС 63-1900 СТД 800 кВт,3,{1811F44B-7083-4B80-95CB-B020DF0C4618},,0,False,,,,,True,,,
3868,№3 и №4 ЦНС 180-1422 СТД 1250 кВт,3,{E1E3C72F-F679-4046-9C04-8AE0DFD393CE},,0,False,,,,,True,,,
3869,КТП КНС,3,{9FE8FDFA-EE80-4BF3-9857-06A4D98FA8D2},,0,False,,,,,True,,,
3870,НВО Локосовского м/р.,3,{A392CDB0-15A5-44C1-8218-D0EC10F12094},,0,False,,,,,True,,,
3871,Двигатели,3,{7B97A15B-6044-47A3-BDF9-A233A02B6325},,0,False,,,,,True,,,
3872,"КТП ""ДНС""",3,{BC715E2E-645F-4873-839C-BE7D20E9C174},,0,False,,,,,True,,,
3873,Ново-Покурское ЦППН-1,3,{0341B124-6855-4075-B768-A412D88C98A7},,0,False,,,,,True,,,
3874,а Н-Покурское БКНС-1,3,{9DCE8A89-2583-484E-8FD7-840FD50936AC},,0,False,,,,,True,,,
3875,а Н-Покурское БКНС-2,3,{AB5D6945-7333-4F31-8911-C323A3F99030},,0,False,,,,,True,,,
3876,ВКС,3,{FA680F78-1FEB-4230-9943-B822088B2E0E},,0,False,,,,,True,,,
3877,Котельная,3,{6920C45D-22DE-4CBF-A021-BFB2DA8F265F},,0,False,,,,,True,,,
3878,"КТП ""НВТ"" 6/0,4 кВ 2х1000 кВА гр.каб. печи",3,{DE5E78C7-F9D9-41EE-990C-BA4CC27B33F4},,0,False,,,,,True,,,
3879,"Насосы внутренней перекачки 4,5 (1,2,3 консерв.).",3,{EB8CBD56-6272-431C-9ED5-29AC2A32C310},,0,False,,,,,True,,,
3880,НВО на уз. уч. нефти,3,{5D5ABA39-366A-44E8-8D1F-173FF5AB0B64},,0,False,,,,,True,,,
3881,НВТ,3,{B1ADB518-89FB-4851-B744-9CA0A01EE674},,0,False,,,,,True,,,
3882,НПВ на КНС,3,{E537DF30-AEC0-43D6-9A83-53CE14B03C5F},,0,False,,,,,True,,,
3883,Покамасовское м/р,3,{9A39ACC2-26A4-4E6C-9494-48146629961A},,0,False,,,,,True,,,
3884,ДНС-1 Покамасы,3,{A5458B1C-D0C2-4987-ACDE-7B88F4F7A0F5},,0,False,,,,,True,,,
3885,НВО,3,{D7696933-2C8D-4BD9-B69B-6C1013B91BD4},,0,False,,,,,True,,,
3886,"НПВ (Т1- №1,3; Т2-№2)",3,{D9FF12C2-9ED9-47E2-9A81-BE3C97DB08AD},,0,False,,,,,True,,,
3887,КНС-1 Покамасы,3,{8D4067C6-145B-411F-9B16-90E0AC32D9C2},,0,False,,,,,True,,,
3888,Контроль РУ 6 кВ КНС от ячеек  ПС 35/6 Пеньковская,3,{F281657B-C380-40C3-BD76-D380F77CB786},,0,False,,,,,True,,,
3889,Контроль РУ 6 кВ КНС по вводным ячейкам,3,{64168A2B-A97E-460C-8CB3-3D3E36CEA020},,0,False,,,,,True,,,
3890,Нагрузка всей РУ 6 кВ КНС-1,3,{21221D1A-A0F7-4F83-9AC6-EBD1F7694F6F},,0,False,,,,,True,,,
3891,ДНС-1 НВО Покамасы,3,{0B4C5F9A-688B-4BB3-B3BF-466040F09175},,0,False,,,,,True,,,
3892,КНС-1 Покамасы,3,{B9D378B5-AD38-4BBD-9E24-8896EAE248BE},,0,False,,,,,True,,,
3893,"Покамасовское м/р (КНС-0, МДНС)",3,{8FBC97F1-29A3-483E-BBC4-2EBC1B22A3F6},,0,False,,,,,True,,,
3894,"БКТП ""МДНС""",3,{AB4F197C-552C-4D0A-A71A-36E1D17C9ED7},,0,False,,,,,True,,,
3895,КНС-0 РЭДы,3,{8A5A8269-0A92-42D3-A62A-F908C3BC7FF0},,0,False,,,,,True,,,
3896,Проверка ПС 35/6 кВ КНС-1А и КНС-1Б,3,{B3F0A486-FF0D-4791-A09A-8B1618945EF1},,0,False,,,,,True,,,
3897,Вводные ячейки на ПС 35/6 кВ,3,{62AD1F78-3DDF-4E50-8E9E-2D5A6388400F},,0,False,,,,,True,,,
3898,От 35 кВ Ф4 и Ф3 ПС 110/35/6 кВ Аганская,3,{86268E50-B0FE-4E1F-B8E9-968B33E9A23E},,0,False,,,,,True,,,
3899,Отходящие яч. ПС,3,{470E1E77-C8EE-4C27-9CCC-84230F0C14FE},,0,False,,,,,True,,,
3900,"Проверка РУ 6 кВ ""Южно-Аганское""",3,{83538C13-9B25-458A-B1E5-571FE7D9B350},,0,False,,,,,True,,,
3901,Вводные ячейки,3,{3DE21B78-46E8-4A87-A29B-C919B37C24BE},,0,False,,,,,True,,,
3902,Все отходящие ячейки,3,{8791AD65-AB41-4A21-9678-95CF1BA127E5},,0,False,,,,,True,,,
3903,Проверка РУ 6 кВ ДНС-1 на Южно-Аганском м/р,3,{1643E2AE-25C9-4BF8-9FE6-D1F7E8B5DA7E},,0,False,,,,,True,,,
3904,Вводные яч. РУ,3,{FCDB4717-D989-4EF9-829B-5A9407B09D5C},,0,False,,,,,True,,,
3905,Отходящие яч. РУ,3,{ED823BB5-E811-4F4B-A332-08BFD3531A58},,0,False,,,,,True,,,
3906,Питающие яч. от РУ-6 кВ Южно-Аганское,3,{69B0A757-9E0A-4F28-A050-D5B7ADC6E713},,0,False,,,,,True,,,
3907,Технологический процесс КНС-2 по ПС и 2б Мыхпай,3,{9CD11A45-E6D2-4B2C-BED8-F87D04595734},,0,False,,,,,True,,,
3908,КНС-2б Мыхпай новая,3,{BFCE33DB-3A0D-492F-94A5-C9CA546AA4C7},,0,False,,,,,True,,,
3909,Контроль КНС-2 по вводам РУ 6 кВ Мыхпай,3,{95FDF3FF-BF12-4EB7-958A-1925746AAEFC},,0,False,,,,,True,,,
3910,"Технологический процесс КНС-2, 2б Мыхпай",3,{6E8BC2BD-EEE4-4361-B6D5-C10285D80413},,0,False,,,,,True,,,
3911,КНС поагрегатно,3,{0A90EE84-B477-4314-9496-00622D6EA428},,0,False,,,,,True,,,
3912,КНС-2б Мыхпай новая,3,{BA457CD4-AB27-403E-9459-84CEBD8693EC},,0,False,,,,,True,,,
3913,ЦППН-2 Аганское м/р,3,{3D926691-15AF-4ADE-886A-94143B677BA4},,0,False,,,,,True,,,
3914,ВКС,3,{29F00F94-6C43-4B50-8793-217E4634B640},,0,False,,,,,True,,,
3915,двигатели КНС-1,3,{9F723E13-0CB3-432C-9CFC-D9B45F4AFFA6},,0,False,,,,,True,,,
3916,КТП от ПС 35/6 кВ КНС-1А,3,{FF2593B7-E819-4347-8282-4FCC60F33C49},,0,False,,,,,True,,,
3917,КТП от РУ №1,3,{0573722C-B099-43B5-ABE3-7739830AA0A8},,0,False,,,,,True,,,
3918,КТП котельная 2*1000 кВА,3,{3AD1750A-BD2E-4F01-ACC6-257EF7602FE8},,0,False,,,,,True,,,
3919,ТП-3 3*400 кВА,3,{996B5FDD-FFAA-4188-B2DD-A404FB72938D},,0,False,,,,,True,,,
3920,КТП от РУ №3,3,{EE11E3CE-78C7-4B4A-BD10-AC2624598213},,0,False,,,,,True,,,
3921,КТП 2*630 кВА КНС-1бис,3,{D32D33D3-3B50-4A80-A393-73C0180454BC},,0,False,,,,,True,,,
3922,КТП новое,3,{7C2794BF-5806-4B66-93BD-7BA5A41FCCF6},,0,False,,,,,True,,,
3923,ТП-1 2*630 кВА,3,{55D99285-6C92-442C-80D6-C2881A2C358D},,0,False,,,,,True,,,
3924,НВО новая и старая,3,{391DC14E-D861-4FA8-8B6F-525787875F65},,0,False,,,,,True,,,
3925,НВО новая,3,{297F6CDC-5391-4437-B0A6-F5F0F06216DB},,0,False,,,,,True,,,
3926,НВО старая,3,{BCC2D599-2D8A-4F09-94B0-4D4E33669D94},,0,False,,,,,True,,,
3927,НПВ,3,{C9C895DC-0A56-4437-8FA2-79742766939F},,0,False,,,,,True,,,
3928,Чистинка контроль по СШ ПС 35/6 кВ,3,{DECA50BF-B987-43DB-9CF7-DEB634AB082E},,0,False,,,,,True,,,
3929,СШ №1 ПС 35/6 кВ Куст 4 запитан от Ф3 35 кВ,3,{A6C342B7-68A3-4C2F-A07E-9FD98B0D0755},,0,False,,,,,True,,,
3930,СШ №2 ПС 35/6 кВ Куст 4 запитан от Ф4 35 кВ,3,{B20C21AC-1ABB-4BF7-B056-FA77CBCFD17B},,0,False,,,,,True,,,
3931,Чистинное м/р,3,{1E0FD06E-1D4E-4E35-B8A2-96728D7D68B7},,0,False,,,,,True,,,
3932,БКТП ДНС-1 2х1000 кВА,3,{A33F4B39-06D4-4DBF-9C41-F7068EB3484E},,0,False,,,,,True,,,
3933,КНС,3,{6644F7A7-6615-4CB1-9F34-C515162FF31E},,0,False,,,,,True,,,
3934,Двигатели,3,{444A23E8-DEF8-4028-8F52-AC1D56EC4AA5},,0,False,,,,,True,,,
3935,СМП-6 кВ,3,{6CA7CBE7-50C8-4CC1-8921-D0720F1B9FE4},,0,False,,,,,True,,,
3936,МФНС,3,{E36922A4-4B12-4D67-9F87-1BAF0F2CC95C},,0,False,,,,,True,,,
3937,Агрегат №1,3,{99C8F33A-AC68-4A08-86E0-C8E3744D5025},,0,False,,,,,True,,,
