Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),section_name,section_tap_num,pad_num,ktpn_num,ktpn_object_type,ktpn_primitiveName,ktpn_node_name
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-1 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,1,1,КТПН,eeKTPN,"К-1 КТПН 6/0,4кВ 630кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №2,10,10,1,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 250кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.10,"К-10 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №2,10,10,3,КТПН,eeKTPN,"К-10 КТПН 6/0,4кВ 400кВА №3"
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВА №1 ",СШ 6 кВ №1,9,105,1,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВА №1 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №8,"ПС 35/6 кВ Куст-110, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.9,"К-105 КТП 6/0,4 кВ 630кВа №2 ",СШ 6 кВ №1,9,105,2,КТП,eeKTPN,"К-105 КТП 6/0,4 кВ 630кВа №2 "
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч 5,"К-11 КТПН 6/0,4кВ 1000кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №1"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Островная, ТР-р 35/6 кВ №2 (; ПБВ; 0)",СШ 6 кВ №2 яч 8,"К-11 КТПН 6/0,4кВ 1000кВА №2",СШ 6 кВ №2,8,11,2,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 1000кВА №2"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №7,"ПС 35/6 кВ Кедровая, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"К-11 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №1,5,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 400кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
с/р №1,"ПС 35/6 кВ Аригольская-2, Тр-р 35/6 кВ №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.3,"К-11 КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,3,11,1,КТПН,eeKTPN,"К-11 КТПН 6/0,4кВ 630кВА №1"
