Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),Потребитель
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 400кВА  МДНС",Резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 400кВА  МДНС",Резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 400кВА  МДНС","ООО ""СТС"""
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 400кВА  МДНС",ШР
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",Вводной автомат
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",БМА
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",скв.4634
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",4631
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",4620
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",4630
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",БСК
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №1 КП-78",ШЩ
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",Вводной автомат
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",БМА
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",ПР БНДР
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",ПР ПРС
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",525
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",513
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",653
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",БСК
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",ШР
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 К-27",
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",вводной
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78","ШР-0,4 кВ БНДР"
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",4632
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",4622
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",БСК
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 400кВА №2 КП-78",ШЩ
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",ввод
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",Демонтирован
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",ПМ-1
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",4626
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",4633
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",4629
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",БСК
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №2 яч.16,"КТПН 6/0,4 кВ 400кВА №3 КП-78",ШЩ
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",Ввод
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",БСК
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",686
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",680
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",резерв
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",БМА
с/р №10,"ПС 35/6 кВ ""Рынковой"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.13,"КТПН 6/0,4 кВ 630 кВА №1 К-118",ШР
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",9403
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",2742
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",9401
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",9404
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",9402
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4 кВ 630 кВА №1 К-94 ",ШЩ
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",Вводной автомат
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",БМА
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",53
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",56
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",Пост СБ
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",рез
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",ПМ
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №1 КП-1",ШР
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",Вводной автомат
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",БСК
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",629
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",76
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",540
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",40
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",487
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",ПР БНДР
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",БМА
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 14,"КТПН 6/0,4 кВ 630 кВА №1 КП-2",ШР
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",173
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",УДР
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4 кВ 630 кВА №1 КП-62бис",
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",БНДР
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",БНДР
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",БНДР
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",961
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",961
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",961
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Шкаф ПРС
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Шкаф ПРС
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",Шкаф ПРС
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",968
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",968
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",968
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",969
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",969
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",969
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",962
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",962
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",962
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",ШЩ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",ШЩ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №2 яч.4,"КТПН 6/0,4 кВ 630 кВА №2 К-10",ШЩ
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1",Вводной автомат
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1","ПР-0,4 Р-256"
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1",резерв
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1",61
с/р №10,"ПС 35/6 кВ ""Абазаров"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №2 яч. 18,"КТПН 6/0,4 кВ 630 кВА №2 КП-1",65
